StationCode,LongName,Number,Type,OperatingCompany,Destination,PlannedDepartureTime,Delay
RB,Rilland-Bath,2674,Intercity,NS,VS,2016-12-06T23:12:00Z,PT3M20S
GS,Goes,2674,Intercity,NS,VS,2016-12-06T23:34:00Z,PT1M41S
GS,Goes,2674,Intercity,NS,VS,2016-12-06T23:34:00Z,PT1M41S
GVMW,Den Haag Moerwijk,5182,Sprinter,NS,GVC,2016-12-06T23:18:00Z,PT0S
GVMW,Den Haag Moerwijk,5182,Sprinter,NS,GVC,2016-12-06T23:18:00Z,PT0S
VTN,Vleuten,9891,Sprinter,NS,UT,2016-12-06T23:16:00Z,PT1M17S
VTN,Vleuten,9891,Sprinter,NS,UT,2016-12-06T23:16:00Z,PT1M17S
APD,Apeldoorn,1787,Intercity,NS,ES,2016-12-06T23:18:00Z,PT0S
APD,Apeldoorn,1787,Intercity,NS,ES,2016-12-06T23:18:00Z,PT0S
VD,Vorden,30881,Stoptrein,Arriva,WW,2016-12-06T23:15:00Z,PT54S
VD,Vorden,30881,Stoptrein,Arriva,WW,2016-12-06T23:15:00Z,PT54S
MRB,Mariënberg,8094,Stoptrein,Arriva,ZL,2016-12-06T23:16:00Z,PT0S
MRB,Mariënberg,8094,Stoptrein,Arriva,ZL,2016-12-06T23:16:00Z,PT0S
OTB,Oosterbeek,7587,Sprinter,NS,AH,2016-12-06T23:16:00Z,PT0S
OTB,Oosterbeek,7587,Sprinter,NS,AH,2016-12-06T23:16:00Z,PT0S
AMF,Amersfoort,5886,Sprinter,NS,ASD,2016-12-06T23:16:00Z,PT0S
AMF,Amersfoort,5886,Sprinter,NS,ASD,2016-12-06T23:16:00Z,PT0S
STD,Sittard,892,Intercity,NS,EHV,2016-12-06T23:13:00Z,PT2M32S
STD,Sittard,892,Intercity,NS,EHV,2016-12-06T23:13:00Z,PT2M32S
RM,Roermond,892,Intercity,NS,EHV,2016-12-06T23:29:00Z,PT1M26S
RM,Roermond,892,Intercity,NS,EHV,2016-12-06T23:29:00Z,PT1M26S
ZBM,Zaltbommel,16089,Sprinter,NS,HT,2016-12-06T23:16:00Z,PT0S
ZBM,Zaltbommel,16089,Sprinter,NS,HT,2016-12-06T23:16:00Z,PT0S
STD,Sittard,892,Intercity,NS,EHV,2016-12-06T23:13:00Z,PT2M32S
STD,Sittard,892,Intercity,NS,EHV,2016-12-06T23:13:00Z,PT2M32S
SSH,Sassenheim,5782,Sprinter,NS,GVC,2016-12-06T23:21:00Z,PT0S
SSH,Sassenheim,5782,Sprinter,NS,GVC,2016-12-06T23:21:00Z,PT0S
ALMP,Almere Parkwijk,4687,Sprinter,NS,LLS,2016-12-06T23:16:00Z,PT0S
ALMP,Almere Parkwijk,4687,Sprinter,NS,LLS,2016-12-06T23:16:00Z,PT0S
AMPO,Almere Poort,4389,Sprinter,NS,LLS,2016-12-06T23:17:00Z,PT0S
AMPO,Almere Poort,4389,Sprinter,NS,LLS,2016-12-06T23:17:00Z,PT0S
DDR,Dordrecht,2695,Intercity,NS,ASD,2016-12-06T23:05:00Z,PT14M29S
DDR,Dordrecht,2695,Intercity,NS,ASD,2016-12-06T23:05:00Z,PT14M29S
ZWD,Zwijndrecht,2695,Intercity,NS,ASD,2016-12-06T23:09:00Z,PT14M11S
ZWD,Zwijndrecht,2695,Intercity,NS,ASD,2016-12-06T23:09:00Z,PT14M11S
SDM,Schiedam Centrum,2695,Intercity,NS,ASD,2016-12-06T23:27:00Z,PT12M57S
SDM,Schiedam Centrum,2695,Intercity,NS,ASD,2016-12-06T23:27:00Z,PT12M57S
RTD,Rotterdam Centraal,2695,Intercity,NS,ASD,2016-12-06T23:23:00Z,PT13M14S
RTD,Rotterdam Centraal,2695,Intercity,NS,ASD,2016-12-06T23:23:00Z,PT13M14S
DT,Delft,2695,Intercity,NS,ASD,2016-12-06T23:35:00Z,PT12M20S
DT,Delft,2695,Intercity,NS,ASD,2016-12-06T23:35:00Z,PT12M20S
LAA,Den Haag Laan v NOI,2695,Intercity,NS,ASD,2016-12-06T23:46:00Z,PT11M40S
LAA,Den Haag Laan v NOI,2695,Intercity,NS,ASD,2016-12-06T23:46:00Z,PT11M40S
GV,Den Haag HS,2695,Intercity,NS,ASD,2016-12-06T23:43:00Z,PT11M49S
GV,Den Haag HS,2695,Intercity,NS,ASD,2016-12-06T23:43:00Z,PT11M49S
LEDN,Leiden Centraal,2695,Intercity,NS,ASD,2016-12-06T23:57:00Z,PT10M59S
LEDN,Leiden Centraal,2695,Intercity,NS,ASD,2016-12-06T23:57:00Z,PT10M59S
ASS,Amsterdam Sloterdijk,2695,Intercity,NS,ASD,2016-12-07T00:22:00Z,PT9M6S
ASS,Amsterdam Sloterdijk,2695,Intercity,NS,ASD,2016-12-07T00:22:00Z,PT9M6S
EST,Elst,3689,Intercity,NS,NM,2016-12-06T23:02:00Z,PT13M46S
EST,Elst,3689,Intercity,NS,NM,2016-12-06T23:02:00Z,PT13M46S
SHL,Schiphol Airport,12682,Intercity,NS,RTD,2016-12-06T23:16:00Z,PT0S
SHL,Schiphol Airport,12682,Intercity,NS,RTD,2016-12-06T23:16:00Z,PT0S
ASDM,Amsterdam Muiderpoort,4689,Sprinter,NS,LLS,2016-12-06T23:16:00Z,PT0S
ASDM,Amsterdam Muiderpoort,4689,Sprinter,NS,LLS,2016-12-06T23:16:00Z,PT0S
BHV,Bilthoven,5584,Sprinter,NS,UT,2016-12-06T23:13:00Z,PT3M29S
BHV,Bilthoven,5584,Sprinter,NS,UT,2016-12-06T23:13:00Z,PT3M29S
UTO,Utrecht Overvecht,5584,Sprinter,NS,UT,2016-12-06T23:19:00Z,PT3M11S
UTO,Utrecht Overvecht,5584,Sprinter,NS,UT,2016-12-06T23:19:00Z,PT3M11S
BHV,Bilthoven,5584,Sprinter,NS,UT,2016-12-06T23:13:00Z,PT3M29S
BHV,Bilthoven,5584,Sprinter,NS,UT,2016-12-06T23:13:00Z,PT3M29S
NVP,Nieuw Vennep,5791,Sprinter,NS,DMNZ,2016-12-06T23:17:00Z,PT0S
NVP,Nieuw Vennep,5791,Sprinter,NS,DMNZ,2016-12-06T23:17:00Z,PT0S
ARN,Arnemuiden,2672,Intercity,NS,VS,2016-12-06T23:13:00Z,PT2M26S
ARN,Arnemuiden,2672,Intercity,NS,VS,2016-12-06T23:13:00Z,PT2M26S
MDB,Middelburg,2672,Intercity,NS,VS,2016-12-06T23:18:00Z,PT2M2S
MDB,Middelburg,2672,Intercity,NS,VS,2016-12-06T23:18:00Z,PT2M2S
VSS,Vlissingen Souburg,2672,Intercity,NS,VS,2016-12-06T23:22:00Z,PT1M43S
VSS,Vlissingen Souburg,2672,Intercity,NS,VS,2016-12-06T23:22:00Z,PT1M43S
ED,Ede-Wageningen,3086,Intercity,NS,UT,2016-12-06T23:11:00Z,PT7M35S
ED,Ede-Wageningen,3086,Intercity,NS,UT,2016-12-06T23:11:00Z,PT7M35S
RTA,Rotterdam Alexander,12582,Intercity,NS,RTD,2016-12-06T23:16:00Z,PT0S
RTA,Rotterdam Alexander,12582,Intercity,NS,RTD,2016-12-06T23:16:00Z,PT0S
BSK,Boskoop,9589,Sprinter,NS,GD,2016-12-06T23:15:00Z,PT1M58S
BSK,Boskoop,9589,Sprinter,NS,GD,2016-12-06T23:15:00Z,PT1M58S
HGL,Hengelo,1783,Intercity,NS,ES,2016-12-06T23:08:00Z,PT8M52S
HGL,Hengelo,1783,Intercity,NS,ES,2016-12-06T23:08:00Z,PT8M52S
WDN,Wierden,7983,Sprinter,NS,ES,2016-12-06T23:24:00Z,PT1M1S
WDN,Wierden,7983,Sprinter,NS,ES,2016-12-06T23:24:00Z,PT1M1S
NVD,Nijverdal,7983,Sprinter,NS,ES,2016-12-06T23:16:00Z,PT1M34S
NVD,Nijverdal,7983,Sprinter,NS,ES,2016-12-06T23:16:00Z,PT1M34S
AML,Almelo,7983,Sprinter,NS,ES,2016-12-06T23:30:00Z,PT33S
AML,Almelo,7983,Sprinter,NS,ES,2016-12-06T23:30:00Z,PT33S
AMRI,Almelo de Riet,7983,Sprinter,NS,ES,2016-12-06T23:33:00Z,PT19S
AMRI,Almelo de Riet,7983,Sprinter,NS,ES,2016-12-06T23:33:00Z,PT19S
BN,Borne,7983,Sprinter,NS,ES,2016-12-06T23:38:00Z,PT0S
BN,Borne,7983,Sprinter,NS,ES,2016-12-06T23:38:00Z,PT0S
HGL,Hengelo,7983,Sprinter,NS,ES,2016-12-06T23:47:00Z,PT0S
HGL,Hengelo,7983,Sprinter,NS,ES,2016-12-06T23:47:00Z,PT0S
NVD,Nijverdal,7983,Sprinter,NS,ES,2016-12-06T23:16:00Z,PT1M34S
NVD,Nijverdal,7983,Sprinter,NS,ES,2016-12-06T23:16:00Z,PT1M34S
MRB,Mariënberg,8081,Stoptrein,Arriva,EMN,2016-12-06T23:16:00Z,PT0S
MRB,Mariënberg,8081,Stoptrein,Arriva,EMN,2016-12-06T23:16:00Z,PT0S
AHZ,Arnhem Zuid,7687,Sprinter,NS,ZP,2016-12-06T23:15:00Z,PT0S
AHZ,Arnhem Zuid,7687,Sprinter,NS,ZP,2016-12-06T23:15:00Z,PT0S
BSK,Boskoop,9582,Sprinter,NS,APN,2016-12-06T23:15:00Z,PT1M6S
BSK,Boskoop,9582,Sprinter,NS,APN,2016-12-06T23:15:00Z,PT1M6S
BSK,Boskoop,9582,Sprinter,NS,APN,2016-12-06T23:15:00Z,PT1M6S
BSK,Boskoop,9582,Sprinter,NS,APN,2016-12-06T23:15:00Z,PT1M6S
RTD,Rotterdam Centraal,15191,Sprinter,NS,DDR,2016-12-06T23:16:00Z,PT0S
RTD,Rotterdam Centraal,15191,Sprinter,NS,DDR,2016-12-06T23:16:00Z,PT0S
LC,Lochem,31283,Stoptrein,Syntus,GO,2016-12-06T23:19:00Z,PT0S
LC,Lochem,31283,Stoptrein,Syntus,GO,2016-12-06T23:19:00Z,PT0S
SHL,Schiphol Airport,302691,Intercity,NS,ASD,2016-12-06T23:14:00Z,PT4M54S
SHL,Schiphol Airport,302691,Intercity,NS,ASD,2016-12-06T23:14:00Z,PT4M54S
HNK,Hoorn Kersenboogerd,1582,Intercity,NS,EKZ,2016-12-06T23:18:00Z,PT0S
HNK,Hoorn Kersenboogerd,1582,Intercity,NS,EKZ,2016-12-06T23:18:00Z,PT0S
BDE,Bunde,6881,Sprinter,NS,MTR,2016-12-06T23:18:00Z,PT0S
BDE,Bunde,6881,Sprinter,NS,MTR,2016-12-06T23:18:00Z,PT0S
SHL,Schiphol Airport,4382,Sprinter,NS,HFD,2016-12-06T23:18:00Z,PT0S
SHL,Schiphol Airport,4382,Sprinter,NS,HFD,2016-12-06T23:18:00Z,PT0S
KBK,Klarenbeek,17881,Stoptrein,Arriva,ZP,2016-12-06T23:15:00Z,PT3M43S
KBK,Klarenbeek,17881,Stoptrein,Arriva,ZP,2016-12-06T23:15:00Z,PT3M43S
VEM,Voorst-Empe,17881,Stoptrein,Arriva,ZP,2016-12-06T23:19:00Z,PT3M24S
VEM,Voorst-Empe,17881,Stoptrein,Arriva,ZP,2016-12-06T23:19:00Z,PT3M24S
ASS,Amsterdam Sloterdijk,5882,Sprinter,NS,HFD,2016-12-06T23:18:00Z,PT0S
ASS,Amsterdam Sloterdijk,5882,Sprinter,NS,HFD,2016-12-06T23:18:00Z,PT0S
KBK,Klarenbeek,17881,Stoptrein,Arriva,ZP,2016-12-06T23:15:00Z,PT3M43S
KBK,Klarenbeek,17881,Stoptrein,Arriva,ZP,2016-12-06T23:15:00Z,PT3M43S
APDM,Apeldoorn De Maten,17881,Stoptrein,Arriva,ZP,2016-12-06T23:09:00Z,PT4M46S
APDM,Apeldoorn De Maten,17881,Stoptrein,Arriva,ZP,2016-12-06T23:09:00Z,PT4M46S
HGL,Hengelo,7992,Sprinter,NS,AML,2016-12-06T23:16:00Z,PT1M32S
HGL,Hengelo,7992,Sprinter,NS,AML,2016-12-06T23:16:00Z,PT1M32S
HWZB,Halfweg-Zwanenburg,314878,Sprinter,NS,ASD,2016-12-06T23:13:00Z,PT3M53S
HWZB,Halfweg-Zwanenburg,314878,Sprinter,NS,ASD,2016-12-06T23:13:00Z,PT3M53S
ASS,Amsterdam Sloterdijk,314878,Sprinter,NS,ASD,2016-12-06T23:18:00Z,PT3M29S
ASS,Amsterdam Sloterdijk,314878,Sprinter,NS,ASD,2016-12-06T23:18:00Z,PT3M29S
APDM,Apeldoorn De Maten,17881,Stoptrein,Arriva,ZP,2016-12-06T23:09:00Z,PT4M46S
APDM,Apeldoorn De Maten,17881,Stoptrein,Arriva,ZP,2016-12-06T23:09:00Z,PT4M46S
HWZB,Halfweg-Zwanenburg,314878,Sprinter,NS,ASD,2016-12-06T23:13:00Z,PT3M53S
HWZB,Halfweg-Zwanenburg,314878,Sprinter,NS,ASD,2016-12-06T23:13:00Z,PT3M53S
DRON,Dronten,4688,Sprinter,NS,LLS,2016-12-06T23:13:00Z,PT4M37S
DRON,Dronten,4688,Sprinter,NS,LLS,2016-12-06T23:13:00Z,PT4M37S
SGL,Houthem-St Gerlach,32087,Stoptrein,Veolia,HRL,2016-12-06T23:20:00Z,PT0S
SGL,Houthem-St Gerlach,32087,Stoptrein,Veolia,HRL,2016-12-06T23:20:00Z,PT0S
HNK,Hoorn Kersenboogerd,1593,Intercity,NS,ASD,2016-12-06T23:14:00Z,PT2M41S
HNK,Hoorn Kersenboogerd,1593,Intercity,NS,ASD,2016-12-06T23:14:00Z,PT2M41S
PMO,Purmerend Overwhere,1593,Intercity,NS,ASD,2016-12-06T23:31:00Z,PT1M30S
PMO,Purmerend Overwhere,1593,Intercity,NS,ASD,2016-12-06T23:31:00Z,PT1M30S
PMR,Purmerend,1593,Intercity,NS,ASD,2016-12-06T23:34:00Z,PT1M17S
PMR,Purmerend,1593,Intercity,NS,ASD,2016-12-06T23:34:00Z,PT1M17S
MES,Meerssen,32087,Stoptrein,Veolia,HRL,2016-12-06T23:17:00Z,PT0S
MES,Meerssen,32087,Stoptrein,Veolia,HRL,2016-12-06T23:17:00Z,PT0S
HN,Hoorn,1593,Intercity,NS,ASD,2016-12-06T23:20:00Z,PT2M22S
HN,Hoorn,1593,Intercity,NS,ASD,2016-12-06T23:20:00Z,PT2M22S
PMW,Purmerend Weidevenne,1593,Intercity,NS,ASD,2016-12-06T23:36:00Z,PT1M8S
PMW,Purmerend Weidevenne,1593,Intercity,NS,ASD,2016-12-06T23:36:00Z,PT1M8S
HNK,Hoorn Kersenboogerd,1593,Intercity,NS,ASD,2016-12-06T23:14:00Z,PT2M41S
HNK,Hoorn Kersenboogerd,1593,Intercity,NS,ASD,2016-12-06T23:14:00Z,PT2M41S
ASA,Amsterdam Amstel,884,Intercity,NS,ASD,2016-12-06T23:14:00Z,PT2M42S
ASA,Amsterdam Amstel,884,Intercity,NS,ASD,2016-12-06T23:14:00Z,PT2M42S
O,Oss,4489,Sprinter,NS,EHV,2016-12-06T23:16:00Z,PT2M48S
O,Oss,4489,Sprinter,NS,EHV,2016-12-06T23:16:00Z,PT2M48S
HTO,'s-Hertogenbosch Oost,4489,Sprinter,NS,EHV,2016-12-06T23:30:00Z,PT1M42S
HTO,'s-Hertogenbosch Oost,4489,Sprinter,NS,EHV,2016-12-06T23:30:00Z,PT1M42S
NML,Nijmegen Lent,3689,Intercity,NS,NM,2016-12-06T23:07:00Z,PT12M44S
NML,Nijmegen Lent,3689,Intercity,NS,NM,2016-12-06T23:07:00Z,PT12M44S
HGL,Hengelo,1783,Intercity,NS,ES,2016-12-06T23:08:00Z,PT8M52S
HGL,Hengelo,1783,Intercity,NS,ES,2016-12-06T23:08:00Z,PT8M52S
OW,Oss West,4489,Sprinter,NS,EHV,2016-12-06T23:19:00Z,PT2M34S
OW,Oss West,4489,Sprinter,NS,EHV,2016-12-06T23:19:00Z,PT2M34S
ASA,Amsterdam Amstel,884,Intercity,NS,ASD,2016-12-06T23:14:00Z,PT2M42S
ASA,Amsterdam Amstel,884,Intercity,NS,ASD,2016-12-06T23:14:00Z,PT2M42S
RS,Rosmalen,4489,Sprinter,NS,EHV,2016-12-06T23:26:00Z,PT2M1S
RS,Rosmalen,4489,Sprinter,NS,EHV,2016-12-06T23:26:00Z,PT2M1S
RTN,Rotterdam Noord,4086,Sprinter,NS,GDG,2016-12-06T23:00:00Z,PT16M24S
RTN,Rotterdam Noord,4086,Sprinter,NS,GDG,2016-12-06T23:00:00Z,PT16M24S
RTA,Rotterdam Alexander,4086,Sprinter,NS,GDG,2016-12-06T23:05:00Z,PT16M2S
RTA,Rotterdam Alexander,4086,Sprinter,NS,GDG,2016-12-06T23:05:00Z,PT16M2S
CPS,Capelle Schollevaar,4086,Sprinter,NS,GDG,2016-12-06T23:08:00Z,PT15M48S
CPS,Capelle Schollevaar,4086,Sprinter,NS,GDG,2016-12-06T23:08:00Z,PT15M48S
NWK,Nieuwerkerk a/d IJssel,4086,Sprinter,NS,GDG,2016-12-06T23:11:00Z,PT15M34S
NWK,Nieuwerkerk a/d IJssel,4086,Sprinter,NS,GDG,2016-12-06T23:11:00Z,PT15M34S
GD,Gouda,4086,Sprinter,NS,GDG,2016-12-06T23:19:00Z,PT14M58S
GD,Gouda,4086,Sprinter,NS,GDG,2016-12-06T23:19:00Z,PT14M58S
RTN,Rotterdam Noord,4086,Sprinter,NS,GDG,2016-12-06T23:00:00Z,PT16M24S
RTN,Rotterdam Noord,4086,Sprinter,NS,GDG,2016-12-06T23:00:00Z,PT16M24S
HD,Harderwijk,587,Intercity,NS,GN,2016-12-06T23:25:00Z,PT1M12S
HD,Harderwijk,587,Intercity,NS,GN,2016-12-06T23:25:00Z,PT1M12S
NKK,Nijkerk,587,Intercity,NS,GN,2016-12-06T23:15:00Z,PT1M6S
NKK,Nijkerk,587,Intercity,NS,GN,2016-12-06T23:15:00Z,PT1M6S
MMLH,Mook Molenhoek,32289,Stoptrein,Veolia,VL,2016-12-06T23:17:00Z,PT1M9S
MMLH,Mook Molenhoek,32289,Stoptrein,Veolia,VL,2016-12-06T23:17:00Z,PT1M9S
NS,Nunspeet,5685,Sprinter,NS,ZL,2016-12-06T23:17:00Z,PT1M46S
NS,Nunspeet,5685,Sprinter,NS,ZL,2016-12-06T23:17:00Z,PT1M46S
HLO,Heiloo,3080,Intercity,NS,HDR,2016-12-06T23:13:00Z,PT4M2S
HLO,Heiloo,3080,Intercity,NS,HDR,2016-12-06T23:13:00Z,PT4M2S
AMR,Alkmaar,3080,Intercity,NS,HDR,2016-12-06T23:20:00Z,PT3M38S
AMR,Alkmaar,3080,Intercity,NS,HDR,2016-12-06T23:20:00Z,PT3M38S
AMRN,Alkmaar Noord,3080,Intercity,NS,HDR,2016-12-06T23:23:00Z,PT3M24S
AMRN,Alkmaar Noord,3080,Intercity,NS,HDR,2016-12-06T23:23:00Z,PT3M24S
HWD,Heerhugowaard,3080,Intercity,NS,HDR,2016-12-06T23:28:00Z,PT3M1S
HWD,Heerhugowaard,3080,Intercity,NS,HDR,2016-12-06T23:28:00Z,PT3M1S
SGN,Schagen,3080,Intercity,NS,HDR,2016-12-06T23:37:00Z,PT2M18S
SGN,Schagen,3080,Intercity,NS,HDR,2016-12-06T23:37:00Z,PT2M18S
HLO,Heiloo,3080,Intercity,NS,HDR,2016-12-06T23:13:00Z,PT4M2S
HLO,Heiloo,3080,Intercity,NS,HDR,2016-12-06T23:13:00Z,PT4M2S
HAD,Heemstede-Aerdenhout,2195,Intercity,NS,GVC,2016-12-06T23:19:00Z,PT0S
HAD,Heemstede-Aerdenhout,2195,Intercity,NS,GVC,2016-12-06T23:19:00Z,PT0S
GV,Den Haag HS,12680,Intercity,NS,RSD,2016-12-06T23:19:00Z,PT1M15S
GV,Den Haag HS,12680,Intercity,NS,RSD,2016-12-06T23:19:00Z,PT1M15S
HVSP,Hilversum Sportpark,4985,Sprinter,NS,UT,2016-12-06T23:06:00Z,PT11M6S
HVSP,Hilversum Sportpark,4985,Sprinter,NS,UT,2016-12-06T23:06:00Z,PT11M6S
BD,Breda,3685,Intercity,NS,RSD,2016-12-06T23:20:00Z,PT0S
BD,Breda,3685,Intercity,NS,RSD,2016-12-06T23:20:00Z,PT0S
KBD,Krabbendijke,2674,Intercity,NS,VS,2016-12-06T23:16:00Z,PT3M1S
KBD,Krabbendijke,2674,Intercity,NS,VS,2016-12-06T23:16:00Z,PT3M1S
HVSP,Hilversum Sportpark,4985,Sprinter,NS,UT,2016-12-06T23:06:00Z,PT11M6S
HVSP,Hilversum Sportpark,4985,Sprinter,NS,UT,2016-12-06T23:06:00Z,PT11M6S
BKL,Breukelen,4091,Sprinter,NS,RTD,2016-12-06T23:18:00Z,PT0S
BKL,Breukelen,4091,Sprinter,NS,RTD,2016-12-06T23:18:00Z,PT0S
DDR,Dordrecht,2695,Intercity,NS,ASD,2016-12-06T23:05:00Z,PT14M29S
DDR,Dordrecht,2695,Intercity,NS,ASD,2016-12-06T23:05:00Z,PT14M29S
HVSM,Hilversum Media Park,5787,Sprinter,NS,UT,2016-12-06T23:12:00Z,PT5M12S
HVSM,Hilversum Media Park,5787,Sprinter,NS,UT,2016-12-06T23:12:00Z,PT5M12S
HVS,Hilversum,5787,Sprinter,NS,UT,2016-12-06T23:16:00Z,PT4M58S
HVS,Hilversum,5787,Sprinter,NS,UT,2016-12-06T23:16:00Z,PT4M58S
HVSP,Hilversum Sportpark,5787,Sprinter,NS,UT,2016-12-06T23:19:00Z,PT4M44S
HVSP,Hilversum Sportpark,5787,Sprinter,NS,UT,2016-12-06T23:19:00Z,PT4M44S
HOR,Hollandsche Rading,5787,Sprinter,NS,UT,2016-12-06T23:22:00Z,PT4M30S
HOR,Hollandsche Rading,5787,Sprinter,NS,UT,2016-12-06T23:22:00Z,PT4M30S
UTO,Utrecht Overvecht,5787,Sprinter,NS,UT,2016-12-06T23:30:00Z,PT3M54S
UTO,Utrecht Overvecht,5787,Sprinter,NS,UT,2016-12-06T23:30:00Z,PT3M54S
HVSM,Hilversum Media Park,5787,Sprinter,NS,UT,2016-12-06T23:12:00Z,PT5M12S
HVSM,Hilversum Media Park,5787,Sprinter,NS,UT,2016-12-06T23:12:00Z,PT5M12S
UTVR,Utrecht Vaartsche Rijn,16084,Sprinter,NS,UT,2016-12-06T23:16:00Z,PT2M49S
UTVR,Utrecht Vaartsche Rijn,16084,Sprinter,NS,UT,2016-12-06T23:16:00Z,PT2M49S
HT,'s-Hertogenbosch,3687,Intercity,NS,RSD,2016-12-06T23:17:00Z,PT0S
HT,'s-Hertogenbosch,3687,Intercity,NS,RSD,2016-12-06T23:17:00Z,PT0S
GDM,Geldermalsen,16086,Sprinter,NS,UT,2016-12-06T23:23:00Z,PT0S
GDM,Geldermalsen,16086,Sprinter,NS,UT,2016-12-06T23:23:00Z,PT0S
HVSP,Hilversum Sportpark,5786,Sprinter,NS,WP,2016-12-06T23:11:00Z,PT6M19S
HVSP,Hilversum Sportpark,5786,Sprinter,NS,WP,2016-12-06T23:11:00Z,PT6M19S
HVSP,Hilversum Sportpark,5786,Sprinter,NS,WP,2016-12-06T23:11:00Z,PT8M15S
HVSP,Hilversum Sportpark,5786,Sprinter,NS,WP,2016-12-06T23:11:00Z,PT8M15S
HVS,Hilversum,5786,Sprinter,NS,HFD,2016-12-06T23:15:00Z,PT8M1S
HVS,Hilversum,5786,Sprinter,NS,HFD,2016-12-06T23:15:00Z,PT8M1S
HVSM,Hilversum Media Park,5786,Sprinter,NS,HFD,2016-12-06T23:18:00Z,PT7M47S
HVSM,Hilversum Media Park,5786,Sprinter,NS,HFD,2016-12-06T23:18:00Z,PT7M47S
BSMZ,Bussum Zuid,5786,Sprinter,NS,HFD,2016-12-06T23:21:00Z,PT7M35S
BSMZ,Bussum Zuid,5786,Sprinter,NS,HFD,2016-12-06T23:21:00Z,PT7M35S
NDB,Naarden-Bussum,5786,Sprinter,NS,HFD,2016-12-06T23:24:00Z,PT7M21S
NDB,Naarden-Bussum,5786,Sprinter,NS,HFD,2016-12-06T23:24:00Z,PT7M21S
ASD,Amsterdam Centraal,4082,Sprinter,NS,HWD,2016-12-06T23:17:00Z,PT0S
ASD,Amsterdam Centraal,4082,Sprinter,NS,HWD,2016-12-06T23:17:00Z,PT0S
DEI,Deinum,37292,Stoptrein,Arriva,LW,2016-12-06T23:14:00Z,PT1M17S
DEI,Deinum,37292,Stoptrein,Arriva,LW,2016-12-06T23:14:00Z,PT1M17S
TBG,Terborg,30983,Stoptrein,Arriva,WW,2016-12-06T23:15:00Z,PT0S
TBG,Terborg,30983,Stoptrein,Arriva,WW,2016-12-06T23:15:00Z,PT0S
VDG,Vlaardingen Centrum,4182,Sprinter,NS,HLD,2016-12-06T23:15:00Z,PT2M19S
VDG,Vlaardingen Centrum,4182,Sprinter,NS,HLD,2016-12-06T23:15:00Z,PT2M19S
VDW,Vlaardingen West,4182,Sprinter,NS,HLD,2016-12-06T23:18:00Z,PT2M5S
VDW,Vlaardingen West,4182,Sprinter,NS,HLD,2016-12-06T23:18:00Z,PT2M5S
MSS,Maassluis,4182,Sprinter,NS,HLD,2016-12-06T23:22:00Z,PT1M51S
MSS,Maassluis,4182,Sprinter,NS,HLD,2016-12-06T23:22:00Z,PT1M51S
MSW,Maassluis West,4182,Sprinter,NS,HLD,2016-12-06T23:25:00Z,PT1M37S
MSW,Maassluis West,4182,Sprinter,NS,HLD,2016-12-06T23:25:00Z,PT1M37S
HRLK,Heerlen De Kissel,32085,Stoptrein,Veolia,KRD,2016-12-06T23:15:00Z,PT1M12S
HRLK,Heerlen De Kissel,32085,Stoptrein,Veolia,KRD,2016-12-06T23:15:00Z,PT1M12S
CL,Culemborg,6089,Sprinter,NS,TL,2016-12-06T23:15:00Z,PT1M26S
CL,Culemborg,6089,Sprinter,NS,TL,2016-12-06T23:15:00Z,PT1M26S
VDG,Vlaardingen Centrum,4182,Sprinter,NS,HLD,2016-12-06T23:15:00Z,PT2M19S
VDG,Vlaardingen Centrum,4182,Sprinter,NS,HLD,2016-12-06T23:15:00Z,PT2M19S
CL,Culemborg,6089,Sprinter,NS,TL,2016-12-06T23:15:00Z,PT1M26S
CL,Culemborg,6089,Sprinter,NS,TL,2016-12-06T23:15:00Z,PT1M26S
ASSP,Amsterdam Science Park,4689,Sprinter,NS,LLS,2016-12-06T23:18:00Z,PT0S
ASSP,Amsterdam Science Park,4689,Sprinter,NS,LLS,2016-12-06T23:18:00Z,PT0S
LLS,Lelystad Centrum,12686,Intercity,NS,ASD,2016-12-06T23:14:00Z,PT6M41S
LLS,Lelystad Centrum,12686,Intercity,NS,ASD,2016-12-06T23:14:00Z,PT6M41S
DRON,Dronten,4685,Sprinter,NS,ZL,2016-12-06T23:16:00Z,PT1M3S
DRON,Dronten,4685,Sprinter,NS,ZL,2016-12-06T23:16:00Z,PT1M3S
O,Oss,4489,Sprinter,NS,EHV,2016-12-06T23:16:00Z,PT2M48S
O,Oss,4489,Sprinter,NS,EHV,2016-12-06T23:16:00Z,PT2M48S
EC,Echt,6883,Sprinter,NS,MTR,2016-12-06T23:16:00Z,PT0S
EC,Echt,6883,Sprinter,NS,MTR,2016-12-06T23:16:00Z,PT0S
DRON,Dronten,4685,Sprinter,NS,ZL,2016-12-06T23:16:00Z,PT1M3S
DRON,Dronten,4685,Sprinter,NS,ZL,2016-12-06T23:16:00Z,PT1M3S
HLM,Haarlem,2180,Intercity,NS,ASD,2016-12-06T23:17:00Z,PT0S
HLM,Haarlem,2180,Intercity,NS,ASD,2016-12-06T23:17:00Z,PT0S
BN,Borne,7992,Sprinter,NS,AML,2016-12-06T23:21:00Z,PT27S
BN,Borne,7992,Sprinter,NS,AML,2016-12-06T23:21:00Z,PT27S
